289.43,-9.68
289.40,-9.61
289.50,-9.51
289.45,-9.41
289.45,-9.36
289.45,-9.31
289.45,-9.26
289.45,-9.21
289.45,-9.16
289.45,-9.11
289.43,-9.04
289.40,-8.96
289.40,-8.91
289.40,-8.86
289.40,-8.81
289.38,-8.73
289.35,-8.66
289.35,-8.61
289.35,-8.56
289.33,-8.48
289.30,-8.41
289.30,-8.36
289.28,-8.29
289.25,-8.21
289.25,-8.16
289.25,-8.11
289.23,-8.04
289.20,-7.96
289.20,-7.91
289.18,-7.83
289.15,-7.76
289.15,-7.71
289.13,-7.63
289.10,-7.56
289.08,-7.48
289.05,-7.41
289.05,-7.36
289.03,-7.29
289.00,-7.21
289.00,-7.16
289.00,-7.11
289.00,-7.06
289.00,-7.01
288.95,-6.91
288.93,-6.83
288.90,-6.76
288.90,-6.71
288.85,-6.63
288.80,-6.56
288.80,-6.51
288.70,-6.41
288.65,-6.33
288.60,-6.26
288.50,-6.16
288.45,-6.06
288.45,-6.01
288.43,-5.94
288.40,-5.86
288.38,-5.79
288.35,-5.71
288.30,-5.61
288.25,-5.51
288.20,-5.41
288.15,-5.31
288.00,-5.11
287.95,-5.01
287.85,-4.86
287.68,-3.81
287.59,-3.26
287.54,-2.96
287.52,-2.79
287.51,-2.67
287.50,-2.56
287.50,-2.51
287.50,-2.46
287.55,-2.36
287.55,-2.31
287.55,-2.26
287.55,-2.21
287.55,-2.16
287.55,-2.11
287.60,-2.01
287.60,-1.96
287.60,-1.91
287.60,-1.86
287.65,-1.76
287.65,-1.71
287.65,-1.66
287.65,-1.61
287.65,-1.56
287.70,-1.46
287.70,-1.41
287.70,-1.36
287.70,-1.31
287.75,-1.21
287.75,-1.16
287.75,-1.11
287.75,-1.06
287.75,-1.01
287.80,-0.91
287.80,-0.86
287.80,-0.81
287.80,-0.76
287.85,-0.66
287.85,-0.61
287.85,-0.56
287.85,-0.51
287.85,-0.46
287.90,-0.36
287.90,-0.31
287.75,2.04
287.73,3.29
287.79,4.02
287.89,4.48
288.00,4.78
288.10,5.09
288.25,5.29
288.30,5.39
288.18,5.59
288.05,5.79
287.90,5.96
287.75,6.14
287.68,6.23
287.60,6.31
287.53,6.40
287.45,6.49
287.48,6.56
287.50,6.64
287.55,6.74
287.55,6.79
287.55,6.84
287.55,6.89
287.55,6.94
287.55,6.99
287.55,7.04
287.55,7.09
287.60,7.19
287.60,7.24
287.60,7.29
287.60,7.34
287.60,7.39
287.60,7.44
287.60,7.49
287.60,7.54
287.60,7.59
287.60,7.64
287.60,7.69
287.60,7.74
287.60,7.79
287.60,7.84
287.60,7.89
287.60,7.94
287.65,8.04
287.65,8.09
287.65,8.14
287.65,8.19
287.65,8.24
287.65,8.29
287.65,8.34
287.65,8.39
287.65,8.44
287.65,8.49
287.70,8.59
287.70,8.64
287.70,8.69
287.70,8.74
287.70,8.79
287.70,8.84
287.70,8.89
287.70,8.94
287.70,8.99
287.70,9.04
287.70,9.09
287.75,9.19
287.75,9.24
287.75,9.29
287.80,9.39
287.80,9.44
287.80,9.49
287.80,9.54
287.85,9.64
287.85,9.74
287.85,9.79
287.85,9.84
287.85,9.89
287.90,9.99
287.90,10.04
287.90,10.09
287.90,10.14
287.90,10.19
287.85,10.25
287.80,10.32
287.75,10.38
287.70,10.44
287.70,10.49
287.70,10.54
287.70,10.59
287.70,10.64
287.70,10.69
287.70,10.74
287.70,10.79
287.70,10.84
287.70,10.89
287.70,10.94
287.70,10.99
287.68,11.19
287.65,11.32
284.41,9.44
284.38,9.34
284.35,9.24
284.29,9.18
284.18,9.12
284.03,9.07
283.86,9.02
283.27,8.39
283.21,8.14
283.15,7.89
281.37,7.12
281.37,7.12
